user_id	topic	gamma
2991909932	1	9.049384303194649e-5
918883537671122945	1	8.757598761863694e-5
4717267957	1	8.055946051178312e-5
1949132852	1	1.0000914592950194
195592527	1	9.555961899615748e-5
1026573546653331456	1	9.953562492406916e-5
108688171	1	7.653605675331329e-5
46065613	1	0.6407554005292104
1226167963	1	1.3199000946465276e-5
1011390271484039169	1	5.327352869448871e-5
14947552	1	2.2770829613509702e-5
353996180	1	1.0055099323998839e-4
745347271961755649	1	1.0000681687845188
325719227	1	0.5942784586993423
29780473	1	0.4218887192297678
2415748447	1	8.733324555565206e-5
16567007	1	7.1022580328649e-5
121882782	1	2.020032592017294e-5
912583795	1	8.062355559435591e-5
2950596106	1	7.235596126208146e-5
334921581	1	9.46605774641079e-5
3197587503	1	1.000050575787495
58422071	1	9.15379351924746e-5
636025744	1	2.6886072227991244e-5
147810234	1	2.3546165560510005e-5
24194455	1	1.9898445182266005e-5
2913722920	1	2.297672049011311e-5
15761785	1	4.391305641534285e-5
19878055	1	3.3207776737464206e-5
50798026	1	3.423373010109789e-5
175435986	1	3.182738552412931e-5
28872567	1	5.3873790020906134e-5
151915040	1	8.807808644480851e-5
52762390	1	9.24956759276339e-5
64189850	1	9.395503797132589e-5
3379069437	1	0.6690350552094273
1009716150895341568	1	9.99166995373862e-5
2837937689	1	0.9999622266003267
365073587	1	0.010112412647871886
103375095	1	9.162152709497238e-6
136400530	1	0.04820637360640085
185382758	1	7.874498156645155e-5
738785209307500544	1	1.9240191913025177e-5
55706325	1	6.186756603892773e-5
21640170	1	9.283721090665713e-5
2483544234	1	1.4018483434622602e-5
128014357	1	1.000057410030965
252409895	1	1.3531212946142498e-5
33856936	1	0.013043501434115923
826261914	1	9.48249527600394e-5
1063373396610871296	1	3.8050015575300926e-5
6797182	1	0.14631803355212272
892120710667264001	1	0.999933047968229
4608321074	1	0.1391677876584032
8515632	1	1.5111914868257201e-5
14156466	1	0.1043500627657217
1952694714	1	1.0000034860555365
106532530	1	2.0782996524937973e-5
160596526	1	8.781290719387875e-5
768059297452273664	1	2.3844933717552008e-5
4926425342	1	6.485728135745703e-5
118796851	1	0.40622341206149104
4063526735	1	0.9999572826820321
3198349443	1	9.945247798802517e-5
3105509838	1	1.0735107368110304e-4
1405301371	1	0.9999879183107692
4486319417	1	1.9600491334673226e-5
879244261	1	0.01588961637808967
161980487	1	0.9470409778097302
275681295	1	1.4290260979100866e-4
415138288	1	8.546520002885806e-5
4835919794	1	3.507081234503891e-5
255921996	1	7.531017794698731e-5
960228253	1	0.524915816014471
33859175	1	4.976120070745745e-5
14451009	1	1.0067002442079102e-5
3146361985	1	0.9998685318018041
206776127	1	1.8555194610630638e-5
100742007	1	1.2988665547791225e-4
2162432456	1	1.0160391670600747e-4
2809011527	1	0.9998118655391829
209669688	1	8.029333780484639e-5
3299660580	1	0.9999319308043233
14618461	1	8.384288716547693e-5
737940485977804800	1	0.999802482314694
114864431	1	4.9110251170450916e-5
194410762	1	8.439484656454465e-5
288572065	1	1.698301730520295e-4
375250958	1	8.245822516224309e-5
22872223	1	1.3112840409183025e-4
21119984	1	8.040402363826234e-6
4397104514	1	6.931265095186864e-5
17189922	1	4.150751470138258e-5
436195626	1	4.4427478144265196e-5
726395588498051072	1	1.1857890004888692e-4
374599895	1	1.4108654303481193e-4
716644954857144320	1	0.9998703498667405
448991059	1	7.154457924483744e-5
855687053010497536	1	0.9997500432510662
865476379504029696	1	1.2182614420266479e-4
2706743361	1	0.25564398469984173
1527760766	1	7.798197705116777e-5
2256897779	1	0.999695344023151
25067498	1	5.992355142152288e-5
977081844666519552	1	7.612662262605744e-5
785121072127455232	1	1.907739725007064e-4
795955052166967297	1	5.147948257785307e-5
2709820056	1	7.5909382073839e-5
281753376	1	4.9166211088310524e-5
14934628	1	8.425062924652906e-5
2886806632	1	0.8298885618018622
253771137	1	4.9211495715029186e-5
228332827	1	6.322461036292203e-5
870430808003227648	1	8.081220094335702e-5
27443378	1	9.9768695152641e-5
2794812876	1	1.5555230264437713e-4
2993911183	1	1.7994847206038796e-4
798898251890040832	1	7.8841653864447e-5
427762009	1	0.9997971080059009
385598874	1	1.4654626166159918e-4
